timestamp,Vroll,Vpitch,Vyaw,Proll,Ppitch,Pyaw,Pthrottle,x,y,z,Dx,Dy,Dz,Mroll,Mpitch,Myaw,Mode,Croll,Cpitch,Cyaw,Cthrottle,slx,sly,slz,slr,slp,sly,mode
1464563491.806,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1094.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.816,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1094.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.826,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1093.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.839,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1092.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.848,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1091.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.859,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1090.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.87,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1090.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.881,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1089.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.893,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1088.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.904,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1087.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.917,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1086.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
